State,City,Title,Company,Posted,Location
CO,Denver,Data Scientist - Secret Clearance - Remote,MindPoint Group,"June 16, 2023","Denver, CO"
CO,Fort Collins,Scientist - Rapid Application Developer/Engineer (Fixed Term,Zoetis,"June 16, 2023","Fort Collins, CO"
CO,Fort Collins,Scientist - Rapid Application Developer/Engineer,Zoetis,"June 16, 2023","Fort Collins, CO"
CO,Colorado Springs,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","Colorado Springs, CO"
CO,Broomfield,Data Engineer,ZOLL,"June 9, 2023","Broomfield, CO"
CO,Colorado Springs,Data Engineer,Humana,"June 20, 2023","Colorado Springs, CO"
CO,Colorado Springs,Computer Scientist - Artificial Intelligence (AI)/Machine Le,PAE,"June 8, 2023","Colorado Springs, CO"
CO,Colorado Springs,Data Engineer,LinQuest,"June 15, 2023","Colorado Springs, CO"
CO,Fort Collins,Data Engineer,"Otter Products, LLC","June 6, 2023","Fort Collins, CO"
CO,Denver,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Denver, CO"
CO,Denver,Director Of Analytics,"Slalom, LLC","June 2, 2023","Denver, CO"
CO,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, CO"
CO,Englewood,Engineer I - Data Science,DISH,"June 21, 2023","Englewood, CO"
CO,Lakewood,Intern - Data Science Graduate,Terumo BCT,"June 16, 2023","Lakewood, CO"
CO,Denver,Senior Analytics Engineer,ElasticSearch Inc.,"June 15, 2023","Denver, CO"
CO,Denver,Data Engineer,"Butler America Aerospace, LLC.","June 13, 2023","Denver, CO"
CO,Aurora,Data Analytics and Business Intelligence Developer,University of Colorado,"June 9, 2023","Aurora, CO"
CO,Denver,Data Analytics Consultant,Guidehouse,"June 8, 2023","Denver, CO"
CT,Bridgeport,Lead NLP Data Scientist,Humana,"June 1, 2023","Bridgeport, CT"
CT,Bridgeport,Lead NLP Data Scientist,Humana,"June 4, 2023","Bridgeport, CT"
CT,Hartford,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Hartford, CT"
CT,Hartford,Sr. Data Scientist,CVS Health,"May 21, 2023","Hartford, CT"
CT,Hartford,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Hartford, CT"
CT,Hartford,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Hartford, CT"
CT,Hartford,Senior Data Scientist,Pearson,"June 3, 2023","Hartford, CT"
CT,Hartford,AI Senior Data Scientist,Travelers Insurance Company,"June 13, 2023","Hartford, CT"
CT,Hartford,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","Hartford, CT"
CT,Hartford,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","Hartford, CT"
CT,Norwalk,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Norwalk, CT"
CT,Hartford,AI Data Scientist/Product Owner,Travelers Insurance Company,"June 7, 2023","Hartford, CT"
CT,Hartford,Data Scientist (Hybrid / Remote)UMB Bank,,"June 6, 2023","Hartford, CT"
CT,Hartford,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Hartford, CT"
CT,Hartford,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Hartford, CT"
CT,Hartford,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Hartford, CT"
CT,Hartford,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Hartford, CT"
CT,Hartford,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Hartford, CT"
CT,Hartford,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Hartford, CT"
CT,Hartford,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Hartford, CT"
CT,Stamford,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Stamford, CT"
CT,Hartford,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Hartford, CT"
CT,Trumbull,R&D Digital Transformation and Data Scientist - Beauty & Wellbeing,Unilever,"May 4, 2023","Trumbull, CT"
CT,Bridgeport,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","Bridgeport, CT"
CT,Bridgeport,Data Engineer,Humana,"June 20, 2023","Bridgeport, CT"
CT,Hartford,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Hartford, CT"
CT,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, CT"
CT,Hartford,Senior Principal Applied Scientist-OCI AIOracle,,"June 14, 2023","Hartford, CT"
CT,Hartford,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Hartford, CT"
CT,Hartford,Principal Applied Scientist-OCI AI Services,Oracle,"June 7, 2023","Hartford, CT"
CT,Farmington,"Dir, PLADS Data Science",Aflac,"June 20, 2023","Farmington, CT"
CT,Stamford,"VP, Data Science - 78092Gartner, Inc.",,"June 16, 2023","Stamford, CT"
CT,North Haven,"Principal Analyst - Customer Success, Data Analytics - Robotic Surgical Technologies",Medtronic,"June 16, 2023","North Haven, CT"
CT,Milford,Data Engineer & Analyst,BeneLynk,"June 16, 2023","Milford, CT"
CT,Hartford,Data Analytics Consultant,Guidehouse,"June 8, 2023","Hartford, CT"
,CT,Data Engineer,CVS Health,"May 24, 2023",CT
CT,Hartford,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Hartford, CT"
CT,Hartford,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Hartford, CT"
CT,Hartford,Data Engineer ITravelers Insurance Company,,"May 17, 2023","Hartford, CT"
DE,Dover,Lead NLP Data Scientist,Humana,"June 1, 2023","Dover, DE"
DE,Dover,Lead NLP Data Scientist,Humana,"June 4, 2023","Dover, DE"
DE,Dover,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Dover, DE"
DE,Dover,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Dover, DE"
DE,Dover,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Dover, DE"
DE,Dover,Senior Data Scientist,Pearson,"June 3, 2023","Dover, DE"
DE,Dover,AI Senior Data Scientist,Travelers Insurance Company,"June 13, 2023","Dover, DE"
DE,Dover,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","Dover, DE"
DE,Dover,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","Dover, DE"
DE,Dover,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Dover, DE"
DE,Dover,AI Data Scientist/Product Owner,Travelers Insurance Company,"June 7, 2023","Dover, DE"
DE,Dover,Data Scientist (Hybrid / Remote)UMB Bank,,"June 6, 2023","Dover, DE"
DE,Wilmington,Data Scientist Lead Analyst (Hybrid)Citigroup,,"June 8, 2023","Wilmington, DE"
DE,Dover,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Dover, DE"
DE,Dover,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Dover, DE"
DE,Dover,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Dover, DE"
DE,Dover,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Dover, DE"
DE,Dover,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Dover, DE"
DE,Dover,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Dover, DE"
DE,Dover,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Dover, DE"
DE,Dover,Data Scientist - Secret Clearance - Remote,MindPoint Group,"June 16, 2023","Dover, DE"
DE,Wilmington,"Model Monitoring and Analytics Data Scientist (SAS, R, Python) - Hybrid)Citigroup",,"May 25, 2023","Wilmington, DE"
DE,Wilmington,Consumer & Community Bank - Data and Analytics - Machine Learning & Intelligence Operation Team - Data Scientist Senior Associate,JPMorgan Chase,"June 9, 2023","Wilmington, DE"
DE,Dover,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","Dover, DE"
DE,Dover,Data Engineer,Humana,"June 20, 2023","Dover, DE"
DE,Dover,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Dover, DE"
DE,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, DE"
DE,Dover,Senior Principal Applied Scientist-OCI AIOracle,,"June 14, 2023","Dover, DE"
DE,Dover,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Dover, DE"
DE,Dover,Principal Applied Scientist-OCI AI Services,Oracle,"June 7, 2023","Dover, DE"
DE,Dover,Data Analytics Consultant,Guidehouse,"June 8, 2023","Dover, DE"
DE,Dover,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Dover, DE"
DE,Dover,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Dover, DE"
FL,Pensacola,Data Scientist,Booz Allen Hamilton,"May 15, 2023","Pensacola, FL"
FL,Palm Beach Gardens,Data Scientist,Kforce,"May 13, 2023","Palm Beach Gardens, FL"
FL,Lake Mary,Data Scientist,Deloitte,"June 9, 2023","Lake Mary, FL"
FL,Jacksonville,Data Scientist (Junior)KBR,,"June 9, 2023","Jacksonville, FL"
FL,Jacksonville,Data Scientist (Senior)KBR,,"June 9, 2023","Jacksonville, FL"
FL,Hurlburt Field,Senior Data Scientist,Iron EagleX,"June 16, 2023","Hurlburt Field, FL"
FL,Coral Springs,Senior Data Scientist,Fiserv,"June 14, 2023","Coral Springs, FL"
FL,Juno Beach,Data Scientist / Analyst,Kforce,"April 25, 2023","Juno Beach, FL"
FL,Lake Mary,Data Scientist - Remote,Anywhere Real Estate,"May 23, 2023","Lake Mary, FL"
FL,Tampa,Lead NLP Data Scientist,Humana,"June 1, 2023","Tampa, FL"
FL,Tampa,Lead NLP Data Scientist,Humana,"June 4, 2023","Tampa, FL"
FL,MacDill AFB,Data Scientist Lead,Jacobs,"May 12, 2023","MacDill AFB, FL"
FL,Miami Gardens,Senior Data Scientist,ChenMed,"June 6, 2023","Miami Gardens, FL"
FL,Orlando,Senior Data Scientist,The RMR Group,"June 1, 2023","Orlando, FL"
FL,Tallahassee,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Tallahassee, FL"
FL,Tampa,Data Scientist (SOCOM)Wittenberg Weiner Consulting LLC,,"May 12, 2023","Tampa, FL"
FL,Tallahassee,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Tallahassee, FL"
FL,Tallahassee,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Tallahassee, FL"
FL,Tallahassee,Senior Data Scientist,Pearson,"June 3, 2023","Tallahassee, FL"
FL,Juno Beach,Sr. Geospatial Data Scientist,NextEra Energy,"May 6, 2023","Juno Beach, FL"
FL,Miami,Sr Data Scientist,NextEra Energy,"May 9, 2023","Miami, FL"
FL,Lake Mary,Senior Data Scientist,Deloitte,"June 10, 2023","Lake Mary, FL"
FL,Tallahassee,AI Senior Data Scientist,Travelers Insurance Company,"June 13, 2023","Tallahassee, FL"
FL,Tallahassee,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","Tallahassee, FL"
FL,Tallahassee,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","Tallahassee, FL"
FL,Tampa,Salesforce Data Scientist,Ascension Health,"June 7, 2023","Tampa, FL"
FL,Boca Raton,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Boca Raton, FL"
FL,Tallahassee,AI Data Scientist/Product Owner,Travelers Insurance Company,"June 7, 2023","Tallahassee, FL"
FL,Tallahassee,Data Scientist (Hybrid / Remote)UMB Bank,,"June 6, 2023","Tallahassee, FL"
FL,Tallahassee,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Tallahassee, FL"
FL,Tallahassee,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Tallahassee, FL"
FL,Tallahassee,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Tallahassee, FL"
FL,Tallahassee,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Tallahassee, FL"
FL,Tallahassee,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Tallahassee, FL"
FL,Tallahassee,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Tallahassee, FL"
FL,Tallahassee,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Tallahassee, FL"
FL,Hallandale,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Hallandale, FL"
FL,Miami,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Miami, FL"
FL,West Palm Beach,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","West Palm Beach, FL"
FL,Jacksonville,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Jacksonville, FL"
FL,Tampa,Labs - Data Scientist - Senior Associate,PwC,"May 26, 2023","Tampa, FL"
FL,Tallahassee,Data Scientist - Secret Clearance - Remote,MindPoint Group,"June 16, 2023","Tallahassee, FL"
FL,Tampa,"Senior Data Scientist - VP / Tampa, FL (hybrid)Citigroup",,"May 17, 2023","Tampa, FL"
FL,Tampa,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","Tampa, FL"
FL,Tampa,Data Engineer,Humana,"June 20, 2023","Tampa, FL"
FL,St. Petersburg,Lead AI/ML Engineer,"Raymond James Financial, Inc.","May 3, 2023","St. Petersburg, FL"
FL,St. Petersburg,Lead AI/ML Engineer,"Raymond James Financial, Inc.","May 3, 2023","St. Petersburg, FL"
FL,Tallahassee,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Tallahassee, FL"
FL,Tampa,Data Engineer,Amgen,"June 11, 2023","Tampa, FL"
FL,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, FL"
FL,Tallahassee,Senior Principal Applied Scientist-OCI AIOracle,,"June 14, 2023","Tallahassee, FL"
FL,Tallahassee,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Tallahassee, FL"
FL,Tallahassee,Principal Applied Scientist-OCI AI Services,Oracle,"June 7, 2023","Tallahassee, FL"
FL,Pensacola,Data Analytics Analyst (Power BI)Navy Federal Credit Union,,"June 14, 2023","Pensacola, FL"
FL,MIAMI,"Director, Predictive Analytics (AI/ML/Chat",GPT) - REMOTEMolina Healthcare,"June 11, 2023","MIAMI, FL"
FL,Tallahassee,Data Analytics Consultant,Guidehouse,"June 8, 2023","Tallahassee, FL"
FL,Jacksonville,"Specialized Analytics Lead Data Engineer, VP - Hybrid",Citigroup,"June 6, 2023","Jacksonville, FL"
FL,Clearwater,Data Engineer,Robert Half,"May 25, 2023","Clearwater, FL"
FL,Tallahassee,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Tallahassee, FL"
FL,Tallahassee,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Tallahassee, FL"
FL,Miami,Principal Analytics Data Engineer,ADP,"May 4, 2023","Miami, FL"
GA,Alpharetta,DATA SCIENTISTGeorgia Employer,,"May 27, 2023","Alpharetta, GA"
GA,Atlanta,DATA SCIENTISTGeorgia Employer,,"June 16, 2023","Atlanta, GA"
GA,Atlanta,DATA SCIENTISTGeorgia Employer,,"June 17, 2023","Atlanta, GA"
GA,Atlanta,DATA SCIENTISTGeorgia Employer,,"May 21, 2023","Atlanta, GA"
GA,Atlanta,Data Scientist,Goldbelt Inc,"May 19, 2023","Atlanta, GA"
GA,Atlanta,DATA SCIENTISTGeorgia Employer,,"May 11, 2023","Atlanta, GA"
GA,Social Circle,Data Scientist,Takeda Pharmaceuticals,"May 5, 2023","Social Circle, GA"
GA,Atlanta,ASSOCIATE DATA SCIENTISTGeorgia Employer,,"May 31, 2023","Atlanta, GA"
GA,Atlanta,ASSOCIATE DATA SCIENTISTGeorgia Employer,,"May 31, 2023","Atlanta, GA"
GA,Atlanta,SR. DATA SCIENTISTGeorgia Employer,,"May 31, 2023","Atlanta, GA"
GA,Atlanta,Senior Data Scientist (Remote)Westat,,"June 16, 2023","Atlanta, GA"
GA,Atlanta,SR DATA SCIENTISTGeorgia Employer,,"May 17, 2023","Atlanta, GA"
GA,Atlanta,"ASSOCIATE, DATA SCIENTISTGeorgia Employer",,"May 14, 2023","Atlanta, GA"
GA,Atlanta,LEAD DATA SCIENTISTGeorgia Employer,,"June 8, 2023","Atlanta, GA"
,,Senior Data Scientist,"EPAM Systems, Inc.","June 21, 2023",
GA,Alpharetta,SENIOR DATA SCIENTISTGeorgia Employer,,"June 8, 2023","Alpharetta, GA"
GA,Atlanta,Senior Data Scientist (Mailchimp)Intuit,,"June 17, 2023","Atlanta, GA"
GA,Atlanta,ADVANCED DATA SCIENTISTGeorgia Employer,,"May 23, 2023","Atlanta, GA"
GA,Suwanee,DATA SCIENTIST (M24)Georgia Employer,,"May 7, 2023","Suwanee, GA"
GA,Atlanta,Senior Data Scientist,Skanska,"June 20, 2023","Atlanta, GA"
GA,Suwanee,DATA SCIENTIST (B60)Georgia Employer,,"May 7, 2023","Suwanee, GA"
GA,Suwanee,DATA SCIENTIST (M0)Georgia Employer,,"May 7, 2023","Suwanee, GA"
GA,Atlanta,Advanced Data Scientist,Honeywell,"May 17, 2023","Atlanta, GA"
GA,Alpharetta,"MANAGER, DATA SCIENTISTSGeorgia Employer",,"May 14, 2023","Alpharetta, GA"
GA,Atlanta,SENIOR DATA SCIENTISTGeorgia Employer,,"June 2, 2023","Atlanta, GA"
GA,Atlanta,LEAD DATA SCIENTISTGeorgia Employer,,"May 31, 2023","Atlanta, GA"
GA,Atlanta,Lead NLP Data Scientist,Humana,"June 1, 2023","Atlanta, GA"
GA,Atlanta,Lead NLP Data Scientist,Humana,"June 4, 2023","Atlanta, GA"
GA,Atlanta,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Atlanta, GA"
GA,Atlanta,DATA SCIENTIST (ENGINEER II)Georgia Employer,,"June 2, 2023","Atlanta, GA"
GA,Atlanta,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Atlanta, GA"
GA,Atlanta,DATA SCIENTIST IIGeorgia Employer,,"June 7, 2023","Atlanta, GA"
GA,Atlanta,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Atlanta, GA"
GA,Atlanta,Senior Data Scientist,Pearson,"June 3, 2023","Atlanta, GA"
GA,Atlanta,AI Senior Data Scientist,Travelers Insurance Company,"June 13, 2023","Atlanta, GA"
GA,Atlanta,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","Atlanta, GA"
GA,Atlanta,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","Atlanta, GA"
GA,Alpharetta,"Manager, Data Scientists",ADP,"May 7, 2023","Alpharetta, GA"
GA,Alpharetta,Senior Data Scientist,ADP,"May 4, 2023","Alpharetta, GA"
GA,Atlanta,SENIOR DATA SCIENTIST SOFTWARE DEVELOPMENTGeorgia Employer,,"April 25, 2023","Atlanta, GA"
GA,Smyrna,DATA SCIENTIST / AI DEVELOPERGeorgia Employer,,"June 2, 2023","Smyrna, GA"
GA,Atlanta,"Senior Data Scientist, Supply Chain",Home Depot,"June 16, 2023","Atlanta, GA"
GA,Atlanta,SENIOR DATA SCIENTIST DATA AND ANALYTICS PERFORMANGeorgia Employer,,"April 25, 2023","Atlanta, GA"
GA,Atlanta,SENIOR DATA SCIENTIST SERVICE HEALTH DATA SCIENCEGeorgia Employer,,"June 7, 2023","Atlanta, GA"
GA,Norcross,MACA DATA SCIENTIST - JOB4605Georgia Employer,,"June 17, 2023","Norcross, GA"
GA,Atlanta,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Atlanta, GA"
GA,Alpharetta,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Alpharetta, GA"
GA,Atlanta,AI Data Scientist/Product Owner,Travelers Insurance Company,"June 7, 2023","Atlanta, GA"
GA,Atlanta,Strategic Workforce Planning Data Scientist,Truist,"June 2, 2023","Atlanta, GA"
GA,Atlanta,Data Scientist (Hybrid / Remote)UMB Bank,,"June 6, 2023","Atlanta, GA"
GA,Atlanta,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Atlanta, GA"
GA,Atlanta,SECURITY DATA SCIENTIST - SENIOR/LEADGeorgia Employer,,"June 11, 2023","Atlanta, GA"
GA,Atlanta,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Atlanta, GA"
GA,Atlanta,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Atlanta, GA"
GA,Atlanta,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Atlanta, GA"
GA,Atlanta,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Atlanta, GA"
GA,Atlanta,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Atlanta, GA"
GA,Atlanta,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Atlanta, GA"
GA,Atlanta,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Atlanta, GA"
GA,Atlanta,SENIOR DATA SCIENTIST DIGITAL EFFECTIVENESS OPERATGeorgia Employer,,"May 2, 2023","Atlanta, GA"
GA,Atlanta,Data Scientist - Secret Clearance - Remote,MindPoint Group,"June 16, 2023","Atlanta, GA"
GA,Alpharetta,Sr. Data Scientist I (Hybrid - Alpharetta)RELX INC,,"May 27, 2023","Alpharetta, GA"
GA,Atlanta,Bioinformatics Data Scientist Consultant (FEDHEALTH Sector)Deloitte,,"May 10, 2023","Atlanta, GA"
GA,Atlanta,"Senior Data Scientist- Insights, Data Engineering, and Analytics (IDEAs)Microsoft Corporation",,"May 13, 2023","Atlanta, GA"
GA,Remote,Sr. Data Scientist – Digital Marketing,BECU,"May 25, 2023","Remote, GA"
GA,Atlanta,Cybersecurity Senior Analyst - Data Scientist / Machine Learning (Remote)Home Depot,,"June 14, 2023","Atlanta, GA"
