State,City,Title,Company,Posted,Location
CO,Denver,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Denver, CO"
CO,Denver,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Denver, CO"
CO,Broomfield,Data Engineer,ZOLL,"May 10, 2023","Broomfield, CO"
CO,Denver,Director Of Analytics,"Slalom, LLC","June 2, 2023","Denver, CO"
CO,Englewood,Data Engineer,Beacon Hill Staffing Group,"May 2, 2023","Englewood, CO"
CO,Colorado Springs,Data Engineer,LinQuest,"May 18, 2023","Colorado Springs, CO"
CO,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, CO"
CO,Colorado Springs,Business Intelligence Engineer,Humana,"May 31, 2023","Colorado Springs, CO"
CO,Denver,Data Engineer,"Butler America Aerospace, LLC.","May 11, 2023","Denver, CO"
CO,Colorado Springs,Data Engineer,Booz Allen Hamilton INC,"May 10, 2023","Colorado Springs, CO"
CO,Denver,Data Analytics Specialist,Cadmus,"April 19, 2023","Denver, CO"
CT,Hartford,Data Scientist,Ford Motor Company,"May 13, 2023","Hartford, CT"
CT,Darien,Data Scientist,Deloitte,"April 22, 2023","Darien, CT"
CT,Wilton,Data Scientist,Deloitte,"April 22, 2023","Wilton, CT"
CT,Bridgeport,Senior Data Scientist,Humana,"May 25, 2023","Bridgeport, CT"
CT,Bridgeport,Lead NLP Data Scientist,Humana,"June 1, 2023","Bridgeport, CT"
CT,Hartford,Senior Data Scientist,Pearson,"June 3, 2023","Hartford, CT"
CT,Hartford,Sr. Data Scientist,CVS Health,"May 21, 2023","Hartford, CT"
CT,Hartford,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Hartford, CT"
CT,Hartford,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Hartford, CT"
CT,Hartford,Data Scientist 3Oracle,,"June 1, 2023","Hartford, CT"
CT,Hartford,Sr Data Scientist,CVS Health,"May 10, 2023","Hartford, CT"
CT,Hartford,Cleared Data Scientist,Guidehouse,"April 6, 2023","Hartford, CT"
,CT,Senior Data Scientist,CVS Health,"May 25, 2023",CT
CT,Hartford,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Hartford, CT"
CT,Norwalk,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Norwalk, CT"
CT,Hartford,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Hartford, CT"
CT,Hartford,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Hartford, CT"
CT,Hartford,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Hartford, CT"
CT,Hartford,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Hartford, CT"
CT,Hartford,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Hartford, CT"
CT,Stamford,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Stamford, CT"
CT,Hartford,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Hartford, CT"
CT,Hartford,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Hartford, CT"
CT,Hartford,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Hartford, CT"
CT,Hartford,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Hartford, CT"
CT,Hartford,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Hartford, CT"
CT,Trumbull,R&D Digital Transformation and Data Scientist - Beauty & Wellbeing,Unilever,"May 4, 2023","Trumbull, CT"
CT,Hartford,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Hartford, CT"
CT,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, CT"
CT,Hartford,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Hartford, CT"
CT,Bridgeport,Business Intelligence Engineer,Humana,"May 31, 2023","Bridgeport, CT"
CT,Hartford,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Hartford, CT"
CT,Hartford,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Hartford, CT"
CT,Hartford,Data Engineer ITravelers Insurance Company,,"May 17, 2023","Hartford, CT"
CT,Hartford,Data Analytics Specialist,Cadmus,"April 19, 2023","Hartford, CT"
CT,Hartford,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Hartford, CT"
DE,Dover,Data Scientist,Ford Motor Company,"May 13, 2023","Dover, DE"
DE,Wilmington,Data Scientist,Deloitte,"April 22, 2023","Wilmington, DE"
DE,Wilmington,Senior Data Scientist,Humana,"May 25, 2023","Wilmington, DE"
DE,Dover,Senior Data Scientist,Humana,"May 25, 2023","Dover, DE"
DE,Dover,Lead NLP Data Scientist,Humana,"June 1, 2023","Dover, DE"
DE,Dover,Senior Data Scientist,Pearson,"June 3, 2023","Dover, DE"
DE,Dover,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Dover, DE"
DE,Dover,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Dover, DE"
DE,Dover,Cleared Data Scientist,Guidehouse,"April 6, 2023","Dover, DE"
DE,Dover,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Dover, DE"
DE,Christiana,Sr. Data Scientist - PHIExelon,,"June 2, 2023","Christiana, DE"
DE,Dover,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Dover, DE"
DE,Dover,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Dover, DE"
DE,Dover,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Dover, DE"
DE,Dover,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Dover, DE"
DE,Dover,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Dover, DE"
DE,Dover,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Dover, DE"
DE,Dover,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Dover, DE"
DE,Dover,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Dover, DE"
DE,Dover,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Dover, DE"
DE,Dover,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Dover, DE"
DE,Dover,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Dover, DE"
DE,Wilmington,"Model Monitoring and Analytics Data Scientist (SAS, R, Python) - Hybrid)Citigroup",,"May 25, 2023","Wilmington, DE"
DE,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, DE"
DE,Dover,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Dover, DE"
DE,Dover,Business Intelligence Engineer,Humana,"May 31, 2023","Dover, DE"
DE,Dover,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Dover, DE"
DE,Dover,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Dover, DE"
DE,Dover,Data Analytics Specialist,Cadmus,"April 19, 2023","Dover, DE"
DE,Dover,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Dover, DE"
FL,Pensacola,Data Scientist,Booz Allen Hamilton,"May 15, 2023","Pensacola, FL"
FL,Tampa,Data Scientist,Iron EagleX,"June 1, 2023","Tampa, FL"
FL,Palm Beach Gardens,Data Scientist,Kforce,"May 13, 2023","Palm Beach Gardens, FL"
FL,Ocala,Data Scientist,U-Haul,"May 31, 2023","Ocala, FL"
FL,Miami,Data Scientist,Kforce,"May 31, 2023","Miami, FL"
FL,Juno Beach,Data Scientist,NextEra Energy,"April 19, 2023","Juno Beach, FL"
FL,Tallahassee,Data Scientist,Ford Motor Company,"May 13, 2023","Tallahassee, FL"
FL,Boca Raton,Data Scientist,Deloitte,"April 22, 2023","Boca Raton, FL"
FL,Ft. Lauderdale,Data Scientist,Deloitte,"April 22, 2023","Ft. Lauderdale, FL"
FL,Orlando,Data Scientist,Deloitte,"April 22, 2023","Orlando, FL"
FL,Panama City,Data Scientist,Deloitte,"April 22, 2023","Panama City, FL"
FL,Fort Lauderdale,Data Scientist,WSP USA,"April 19, 2023","Fort Lauderdale, FL"
FL,MacDill AFB,"Data Scientist, Senior",Booz Allen Hamilton,"May 22, 2023","MacDill AFB, FL"
FL,Orlando,Senior Data Scientist,Kforce,"June 2, 2023","Orlando, FL"
FL,Naples,Senior Data Scientist,Humana,"May 25, 2023","Naples, FL"
FL,Saint Augustine,Senior Data Scientist,Humana,"May 25, 2023","Saint Augustine, FL"
FL,Tallahassee,Senior Data Scientist,Humana,"May 25, 2023","Tallahassee, FL"
FL,Jacksonville,Senior Data Scientist,Humana,"May 25, 2023","Jacksonville, FL"
FL,Boca Raton,Senior Data Scientist,Humana,"May 25, 2023","Boca Raton, FL"
FL,Tampa,Senior Data Scientist,Humana,"May 25, 2023","Tampa, FL"
FL,Miami,Senior Data Scientist,Humana,"May 25, 2023","Miami, FL"
FL,Juno Beach,Data Scientist / Analyst,Kforce,"April 25, 2023","Juno Beach, FL"
FL,Tampa,Lead NLP Data Scientist,Humana,"June 1, 2023","Tampa, FL"
FL,Orlando,Senior Data Scientist,The RMR Group,"June 1, 2023","Orlando, FL"
FL,Juno Beach,Data Scientist/Analyst,Robert Half,"May 31, 2023","Juno Beach, FL"
FL,Lake Mary,Data Scientist - Remote,Anywhere Real Estate,"May 23, 2023","Lake Mary, FL"
FL,Tallahassee,Senior Data Scientist,Pearson,"June 3, 2023","Tallahassee, FL"
FL,MacDill AFB,Data Scientist Lead,Jacobs,"May 12, 2023","MacDill AFB, FL"
FL,Tampa,Data Scientist (SOCOM)Wittenberg Weiner Consulting LLC,,"May 12, 2023","Tampa, FL"
FL,Tallahassee,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Tallahassee, FL"
FL,Jacksonville,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Jacksonville, FL"
FL,Tampa,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Tampa, FL"
FL,Orlando,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Orlando, FL"
FL,Miami,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Miami, FL"
FL,Tallahassee,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Tallahassee, FL"
FL,Tallahassee,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Tallahassee, FL"
FL,Miami,Senior Data Scientist,Microsoft Corporation,"May 3, 2023","Miami, FL"
FL,Tallahassee,Cleared Data Scientist,Guidehouse,"April 6, 2023","Tallahassee, FL"
FL,Palm Beach Gardens,Principal Data Scientist,NextEra Energy,"May 16, 2023","Palm Beach Gardens, FL"
FL,Juno Beach,Sr. Geospatial Data Scientist,NextEra Energy,"May 6, 2023","Juno Beach, FL"
FL,Celebration,Sr. Data Scientist,The Walt Disney Company,"May 26, 2023","Celebration, FL"
FL,Pensacola,Data Scientist I/IINavy Federal Credit Union,,"June 2, 2023","Pensacola, FL"
FL,Tampa,Salesforce Data Scientist,Ascension Health,"May 12, 2023","Tampa, FL"
FL,Tallahassee,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Tallahassee, FL"
FL,Boca Raton,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Boca Raton, FL"
FL,Tallahassee,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Tallahassee, FL"
FL,Tallahassee,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Tallahassee, FL"
FL,Tallahassee,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Tallahassee, FL"
FL,Tallahassee,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Tallahassee, FL"
FL,Tallahassee,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Tallahassee, FL"
FL,Hallandale,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Hallandale, FL"
FL,Miami,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Miami, FL"
FL,West Palm Beach,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","West Palm Beach, FL"
FL,Jacksonville,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Jacksonville, FL"
FL,Tampa,Labs - Data Scientist - Senior Associate,PwC,"May 26, 2023","Tampa, FL"
FL,Tallahassee,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Tallahassee, FL"
FL,Pensacola,Data Scientist I/II (Lending Analytics)Navy Federal Credit Union,,"June 1, 2023","Pensacola, FL"
FL,Pensacola,Data Scientist I/II (Savings Products)Navy Federal Credit Union,,"June 1, 2023","Pensacola, FL"
FL,Tallahassee,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Tallahassee, FL"
FL,Tallahassee,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Tallahassee, FL"
FL,Tallahassee,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Tallahassee, FL"
FL,Tampa,"Senior Data Scientist - VP / Tampa, FL (hybrid)Citigroup",,"May 17, 2023","Tampa, FL"
FL,Tallahassee,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Tallahassee, FL"
FL,Tampa,"Data Scientist and Technology Delivery manager - SVP / Tampa, FL (hybrid)Citigroup",,"May 9, 2023","Tampa, FL"
FL,St. Petersburg,Lead AI/ML Engineer,"Raymond James Financial, Inc.","May 3, 2023","St. Petersburg, FL"
FL,St. Petersburg,Lead AI/ML Engineer,"Raymond James Financial, Inc.","May 3, 2023","St. Petersburg, FL"
FL,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, FL"
FL,Tallahassee,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Tallahassee, FL"
FL,Miami,Data Engineer,"Univision Communications, Inc","June 1, 2023","Miami, FL"
FL,Tampa,Business Intelligence Engineer,Humana,"May 31, 2023","Tampa, FL"
FL,Clearwater,Data Engineer,Robert Half,"May 25, 2023","Clearwater, FL"
FL,Tallahassee,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Tallahassee, FL"
FL,Tallahassee,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Tallahassee, FL"
FL,Miami,Principal Analytics Data Engineer,ADP,"May 4, 2023","Miami, FL"
FL,Tallahassee,Data Analytics Specialist,Cadmus,"April 19, 2023","Tallahassee, FL"
FL,Tallahassee,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Tallahassee, FL"
GA,Alpharetta,DATA SCIENTISTGeorgia Employer,,"May 27, 2023","Alpharetta, GA"
GA,Atlanta,DATA SCIENTISTGeorgia Employer,,"April 20, 2023","Atlanta, GA"
GA,Suwanee,DATA SCIENTISTGeorgia Employer,,"April 18, 2023","Suwanee, GA"
GA,Suwanee,DATA SCIENTISTGeorgia Employer,,"April 18, 2023","Suwanee, GA"
GA,atlanta,data scientist,Randstad US,"May 17, 2023","atlanta, GA"
GA,Atlanta,DATA SCIENTISTGeorgia Employer,,"May 21, 2023","Atlanta, GA"
GA,Atlanta,Data Scientist,Goldbelt Inc,"May 19, 2023","Atlanta, GA"
GA,Atlanta,Data Scientist,Ford Motor Company,"May 13, 2023","Atlanta, GA"
GA,Atlanta,DATA SCIENTISTGeorgia Employer,,"May 11, 2023","Atlanta, GA"
GA,Social Circle,Data Scientist,Takeda Pharmaceuticals,"May 5, 2023","Social Circle, GA"
GA,Atlanta,Data Scientist,Deloitte,"April 22, 2023","Atlanta, GA"
GA,Atlanta,ASSOCIATE DATA SCIENTISTGeorgia Employer,,"May 31, 2023","Atlanta, GA"
GA,Atlanta,SR. DATA SCIENTISTGeorgia Employer,,"May 31, 2023","Atlanta, GA"
GA,Atlanta,ASSOCIATE DATA SCIENTISTGeorgia Employer,,"May 31, 2023","Atlanta, GA"
GA,Augusta,Senior Data Scientist,Humana,"May 25, 2023","Augusta, GA"
GA,Atlanta,Senior Data Scientist,Humana,"May 25, 2023","Atlanta, GA"
GA,Atlanta,SR DATA SCIENTISTGeorgia Employer,,"May 17, 2023","Atlanta, GA"
GA,Atlanta,SENIOR DATA SCIENTISTGeorgia Employer,,"June 2, 2023","Atlanta, GA"
GA,Atlanta,ADVANCED DATA SCIENTISTGeorgia Employer,,"May 23, 2023","Atlanta, GA"
GA,Alpharetta,Marketing Data Scientist,UPS,"May 4, 2023","Alpharetta, GA"
GA,Atlanta,LEAD DATA SCIENTISTGeorgia Employer,,"May 31, 2023","Atlanta, GA"
GA,Atlanta,Lead NLP Data Scientist,Humana,"June 1, 2023","Atlanta, GA"
GA,Suwanee,DATA SCIENTIST (M24)Georgia Employer,,"May 7, 2023","Suwanee, GA"
GA,Suwanee,DATA SCIENTIST (B60)Georgia Employer,,"May 7, 2023","Suwanee, GA"
GA,Suwanee,DATA SCIENTIST (M0)Georgia Employer,,"May 7, 2023","Suwanee, GA"
GA,Atlanta,DATA SCIENTIST (ENGINEER II)Georgia Employer,,"June 2, 2023","Atlanta, GA"
GA,Atlanta,Advanced Data Scientist,Honeywell,"May 17, 2023","Atlanta, GA"
GA,Alpharetta,"MANAGER, DATA SCIENTISTSGeorgia Employer",,"May 14, 2023","Alpharetta, GA"
GA,Atlanta,Senior Data Scientist,Pearson,"June 3, 2023","Atlanta, GA"
GA,Alpharetta,SENIOR DATA SCIENTISTGeorgia Employer,,"May 11, 2023","Alpharetta, GA"
GA,Atlanta,LEAD DATA SCIENTISTGeorgia Employer,,"April 20, 2023","Atlanta, GA"
GA,Atlanta,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Atlanta, GA"
GA,Atlanta,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Atlanta, GA"
GA,Atlanta,"ASSOCIATE, DATA SCIENTISTGeorgia Employer",,"May 14, 2023","Atlanta, GA"
GA,Atlanta,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Atlanta, GA"
GA,Atlanta,Senior Data Scientist,Microsoft Corporation,"May 3, 2023","Atlanta, GA"
GA,Atlanta,Cleared Data Scientist,Guidehouse,"April 6, 2023","Atlanta, GA"
GA,Atlanta,DATA SCIENTIST IIGeorgia Employer,,"May 13, 2023","Atlanta, GA"
GA,Atlanta,Data Scientist ITruist,,"May 23, 2023","Atlanta, GA"
GA,Alpharetta,"Manager, Data Scientists",ADP,"May 7, 2023","Alpharetta, GA"
GA,Alpharetta,Senior Data Scientist,ADP,"May 4, 2023","Alpharetta, GA"
GA,Atlanta,HEALTHCARE DATA SCIENTISTGeorgia Employer,,"April 11, 2023","Atlanta, GA"
GA,Alpharetta,Data Scientist - Operations,CVS Health,"April 21, 2023","Alpharetta, GA"
GA,Atlanta,MID-LEVEL DATA SCIENTIST (CONTINGENT)Georgia Employer,,"May 31, 2023","Atlanta, GA"
GA,Smyrna,DATA SCIENTIST / AI DEVELOPERGeorgia Employer,,"June 2, 2023","Smyrna, GA"
GA,Atlanta,SENIOR DATA SCIENTIST SOFTWARE DEVELOPMENTGeorgia Employer,,"April 25, 2023","Atlanta, GA"
GA,Atlanta,SENIOR DATA SCIENTIST DATA AND ANALYTICS PERFORMANGeorgia Employer,,"April 25, 2023","Atlanta, GA"
GA,Atlanta,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Atlanta, GA"
GA,Atlanta,Strategic Workforce Planning Data Scientist,Truist,"June 2, 2023","Atlanta, GA"
GA,Alpharetta,Data Scientist - Product Analytics,"Caterpillar, Inc.","May 26, 2023","Alpharetta, GA"
GA,Alpharetta,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Alpharetta, GA"
GA,Atlanta,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Atlanta, GA"
GA,Atlanta,Data Scientist III- Data Management and Analytics,Truist,"April 21, 2023","Atlanta, GA"
GA,Atlanta,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Atlanta, GA"
GA,ATLANTA,"Graduate Data Scientist Internship, Fall 2023Delta Air Lines, Inc.",,"May 31, 2023","ATLANTA, GA"
GA,Atlanta,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Atlanta, GA"
GA,Atlanta,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Atlanta, GA"
GA,Atlanta,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Atlanta, GA"
GA,Atlanta,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Atlanta, GA"
GA,Atlanta,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Atlanta, GA"
GA,Atlanta,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Atlanta, GA"
GA,Atlanta,SENIOR DATA SCIENTIST DIGITAL EFFECTIVENESS OPERATGeorgia Employer,,"May 2, 2023","Atlanta, GA"
GA,Atlanta,BUSINESS INTELLIGENCE & ANALYTICS - DATA SCIENTISTGeorgia Employer,,"April 18, 2023","Atlanta, GA"
GA,Alpharetta,Sr. Data Scientist I (Hybrid - Alpharetta)RELX INC,,"May 27, 2023","Alpharetta, GA"
GA,Alpharetta,Senior Data Scientist - Product Analytics,"Caterpillar, Inc.","May 26, 2023","Alpharetta, GA"
GA,Atlanta,Bioinformatics Data Scientist Consultant (FEDHEALTH Sector)Deloitte,,"May 10, 2023","Atlanta, GA"
